date,star,like,comment
"March 28, 2021",5,,Gives full cycle deatils in my phone and indicates when the cycle finishes.
"July 4, 2021",5,,It helps keep the glitches cheats on your phone
"April 15, 2020",5,1.0,The new version doesn't work. I uninstalled and reinstalled and now it doesn't even recognize my LG washer and dryer. Can I get the old app back? The new one is useless to me.
"April 22, 2020",1,,App could not running on Samsung galaxy note 8 . Always show 'server failed to connect'
"May 28, 2020",2,,I tried this app too and lg tv plus app also yo connect to my lgtv . Wifi is also same. Then why isn't my tv being connected???
"October 24, 2020",5,,I have yet to have a bad experience with this app. Notifications are on time and it helps when you're trying to get your laundry done quick.
"September 22, 2020",1,2.0,The main page of the redesigned app is full of ads for Amazon Dash and various LG IoT devices and services. This is a very user-hostile design.
"February 26, 2021",1,6.0,"Worked fine until the latest update, now it won't run on my phone running LineageOS There is no good reason for this restriction"
"December 20, 2020",1,,garbage. barely works. the tv is already on and it still cant detect it. negative stars.
"January 30, 2021",5,,This is perfect!i have a lg tv and a lg air conditioner and they work perfect when im controlling it with my phone! 10/10
"October 10, 2019",2,,It never works it always tells me it can't connect to the washer even though the washer is on and the internet is stable
"December 17, 2018",4,,It works great just hate the stuff you have to allow in order to use it. Like make and manage your calls..???
"February 4, 2020",3,1.0,"When will Hom-Bot get update for new features? Like Roborock, iRobot and Neato did for there robot vacuum, add No-Go Line AKA: virtual barriers."
"April 2, 2020",5,,I am really liking the LG appliances and this app is a nice touch. I haven't had any problems with it at all.
"September 1, 2020",4,,Super useful app! For the smart washer. It needs to be able to turn my OLED TV on.
"October 27, 2020",1,1.0,No options. Doesnt let me change my fridge to F or show me what type of filter it uses. It only says replace.
"August 14, 2020",1,,Everytime I open app. It shows my tv disconnected. Each time i had to remove and add tv again and again to connect it
"October 20, 2019",1,1.0,App asked me to rate it while I was in the middle of running diagnostics on my dishwasher to stop it from beeping and it is still beeping as i write this review...
"May 5, 2020",1,1.0,Requires far to many permissions to function. Please use graceful degradation of features based on which permissions the user allows. I should not need location info or handing over Google account permissions to connect to my own wifi and turn off my TV
"August 25, 2020",5,,I love that it automatically does diagnosis and will let me know if something needs looked at or if I have not done something.
"May 31, 2021",3,,I have no idea why I do not have the Energy Monitoring option on our AC!
"July 17, 2020",1,1.0,"Nothing but alot of bad UI bugs and no one I know or I actually have any of the devices that are needed to be controlled by this app. Came stick, but deleteable on my K51s"
"July 2, 2020",4,,"Add some features like energy saving mode, power mode etc for AC according to area temperature and preferences or Recommend options"
"May 28, 2020",1,,Very intrusive with location and phone call permissions. Why not just let users select the country/language using drop-down?
"March 13, 2020",1,,"Can't connect my LG Smart TV, ThinQ to Google Home. Says ""service not available in my country.!!"" Why."
"April 20, 2020",3,,It would be good if multiple user could be connected without having to individually connect reach appliance to each device
"October 10, 2018",5,,Other than reporting filter change at random intervals. I've had a fa tastic experience with LG
"December 29, 2018",5,1.0,The wash cycle would not complete. I diagnosed it and it told me the problem. I fixed it. Wonderful!
"March 11, 2020",1,1.0,"After creating the LGThinkQ account and link my EF9500 OLED to the LGThinkQ App. Google Home can not Link LGThinkQ account. It looks like LG does not want Google Home to Link their LGThinkQ account. Instead they like to link your Google account to LGThinkQ . User choice is number one item for high e...
Full Review"
"April 23, 2020",3,,App did work but didn't have the option to add rinse cycles or anything..still have to manual set desired cycles.
"April 7, 2020",1,,App is worthless. Refrigerator and freezer are not working yet this app says all is ok. Just reads your settings on front console and that is it.. garbage
"April 13, 2019",1,,"poorly designed, difficult to connect, difficult to log in, not worth the download time"
"September 16, 2019",1,,Cant hook up refrigerator Tryed for over an hour. Cant find the refrigerator. Worthless app!!!!!
"December 13, 2020",1,,Screen share with this app does not work with my lg tv anymore. It says magic link is unavailable to connect in it's current state.
"May 13, 2019",1,1.0,"I installed this app and after consistantly shutting down, I uninstalled this app 10 minutes later. I should have looked at the reviews before wasting my time with this app. For those of you in charge, my best advice is to clean house and start over with an app that actually works. Pathetic"
"February 21, 2019",1,3.0,Doesn't allow use of rooted device. Probably block it because I could prevent it from seeing my location and other weird permission the app shouldn't need.
"April 9, 2019",4,2.0,A good app overall .. What I woul like to know is the energy consumption of each device the moment it's active...That would de extraordinary
"October 24, 2020",4,,Good app. Would be good to be able to access specific user manuals directly from the app
"September 26, 2020",1,,Want to register my refrigerator after trying to go through the app I've decided against it doesn't even give me the option to add my refrigerator
"May 12, 2020",1,,"The mandatory permission requirements are creepy. Why does my TV app require management of my phone and access to my location? Also, why do I need to login with Facebook to change a chanel?"
"June 2, 2019",1,,I cant even download the app..it says dowload pending and nothing is happening...yes I have great wifi and I tried it without it as well and nithing.
"June 24, 2020",1,,"When trying to link app with Google home... Error message Currently, the service is not supported in your country (South Africa). When will this be supported? Google refers the matter to LG"
"December 29, 2018",3,,Tends to disconnect from the Wi-Fi a lot. Stopped sending a signal to my phone.
"June 12, 2020",3,,"It works to run preprogrammed modes, but it needs to allow you to customize them each run as well."
"August 31, 2019",1,,"Oh Lord. Since update, will not accept my password. Try to reset password and it will not let me set the password TO THE PREVIOUS PASSWORD!"
"December 10, 2020",2,,"I am not giving this dishwasher app the control over my phone and privacy it demands in order to use it. -Your response is poor. I still would not use such an privacy invading app. You need to rethink and redesign your software to be helpful within proper boundaries. If I needed a plumber I would al...
Full Review"
"May 23, 2020",5,,"Just pretty cool and convenient to have in general! Use it with my fridge, dishwasher, and A/C."
"April 12, 2020",1,,"Everytime I open the app it says cannot connect to server and closes it. I deleted and installed again, taken the wifi off, same issue. Any fix???"
"May 28, 2020",3,,"Thanks to LG for the update and it's really working nice. But please advise how to play mobile content? I didn't found any options. It's very urgent to know for me.., and my family"
"January 26, 2021",3,1.0,"Eh, basically works, but is flakey. Connectivity issues, icons stop animating, etc."
"December 29, 2018",2,1.0,there is no reason you need to block rooted devices. takes me an extra 2 minutes to hide root and use anyways but why make me go theough the added trouble?
"October 26, 2020",1,3.0,Absolutely non-functional app and their rech support is the worst I ever seen in the today's technological world....their staff is not only unfamiliar with their own ThinQ app but also don't have any idea about the functionality. Shame on you LG!!!
"May 29, 2020",1,1.0,"unuseable as a remote controller, slow connection but it SHOWS THE WEATHER!!! VERY IMPORTANT!!! BLEEEH"
"June 5, 2020",1,,"LG Tv app was so much better that this, if integrating at least include all the functions of that app like opening tv apps from the mobile app and typing from mobile app in tv."
"July 26, 2019",1,,Device Won't Connect to WiFi. I have two strong WiFi networks and the device won't connect to either of them . . .
"February 15, 2021",1,,"Cannot turn on TV via this app, only control an already on one. LG TV plus app enables switch on via WiFi and is therefore better"
"May 23, 2020",1,,Never conects to my TV or anything else when it works it nice but getting it to work is annoying!
"March 16, 2021",1,,It took a while to see up. thats ok. But it suddenly cut off from TV? That sucks
"September 17, 2020",1,,"It wants access to my location for ""connecting wifi devices"" and it wants access to make calls and see my call history to ""identify your preferred country"". Give me a break. Really LG? Those are the most BS excuses ever for those kind of draconian permissions and is totally unnecessary. Can't even o...
Full Review"
"February 29, 2020",4,,It should have option to turn off washing machine and link to smart assistant. other than that it is very usefull.
"July 2, 2020",1,1.0,Has flashing advertisements in an app for a product I paid $600 for! Requires permission to make outgoing PHONE CALLS so it can determine what LANGUAGE to use? I am pretty sure that is BS since no other apps ask for that and come up in the correct language
"September 27, 2020",1,,This newest update does not work. This app no longer works on my LG phone. Please fix this.
"September 18, 2020",5,,Easy to use... Very effecient... But they could add a keyboard to make it easy to type
"August 8, 2020",1,,Smart diagnosis would not work or connect to fridge even aftwr following instructions. This isn't a value add if it doesn't work.
"June 20, 2020",5,,This app is very good. Good that had smart diagnosis so i can see is my refrigerator has no problems.
"September 22, 2020",1,1.0,Worst after today's update.. Application is not opening like asking for authentication after that not moving further
"September 3, 2020",1,,"Both this app and the LG TV plus app are not connecting to my tv. Very poor support from LG, total waste of time and useless app."
"September 30, 2020",2,,AP doesn't load properly. Always comes up with annoying ads.
"February 19, 2021",2,18.0,"Talks to fridge but won't alert me if fridge door is left open. Also can't see actual temps inside fridge, only what it was set to."
"April 22, 2020",2,1.0,"Not getting notifications, old version worked without issues. App wants access to much info on my phone"
"November 8, 2019",5,5.0,Love it. Easy to understand & I am a 68 yr old senior. No problems figuring it out at all.
"March 12, 2020",1,,Disappointed to see the smart app full of ads selling consumables. Smart devices should be better than this.
"March 19, 2021",2,,"Pretty unintuitive app that's not that useful. If wifi functionality and a good app are important for your washer/dryer purchase, then this isn't it."
"December 24, 2020",5,,The notification helps me from going up and down the stairs to see if wash has finished.
"October 28, 2019",1,,This app seems to be SMART but its has lots of bugs errors while connecting to appliance.
"May 20, 2020",5,,Thought my fridge freezer had a problem. LG ThinQ immediately checked it out remotely and I was relieved to be instantly told that all was well.
"December 14, 2020",1,,Can't run smart diagnosis in washing machine. Says must be on standby. Washing machine is connected and on standby
"August 13, 2020",3,,If this app would be able to tell the temperature in the fridge and freezee it would be more helpful.
"October 13, 2020",1,,I don't know if it is the app or the fridge but the compressor went out in the fridge and it was saying everything was just fine
"June 5, 2020",5,,This app makes it easy for me to keep up with my washer and dryer being a busy mom when it's ready to come out
"February 7, 2021",1,,"Wants control of phone calls, ha No thanks. Uninstalled. If you want to know what country I'm in, I can type it in. No need for phone control"
"March 2, 2021",5,1.0,I want a quick washing feature and only drying option too that will help me a lot. I love lg a lot hope they will soon add those options
"April 18, 2020",2,,"Couldn't setup the wifi per the manual instructions, had to use a workaround someone figured out on their own."
"June 5, 2020",5,,"Very easy to use, quick loading, and easily links to Google voice control."
"September 27, 2020",1,,"Bad. Don't update thus version. After app update, cannot use the apps as tv control. It shows tv disconnect"
"August 29, 2020",1,,Can't connect 2020 LG tv to Google home assistance. It just not working. Very frustrating.
"February 13, 2019",5,1.0,very useful and fix the problem i had on my fridge after a few weeks of not knowing. took me literaly only 1 minute. NICE
"August 3, 2020",1,,"when i turn on air conditionnel after 10 minutes i find this sentence in application "" retry normal mode"" What is mean this note?????"
"August 22, 2019",1,,Bought smart top load washer. App cant find the washer even though the icons all over the washer/dryer say it should work.
"December 20, 2019",1,1.0,"I can't figure out the password, its not mentioned anywhere. Requires far too many permissions for an app to control a fridge! Can anyone tell me where to find the password, please?"
"March 24, 2021",4,,I thought my refrigerator had a problem. According to LG ThinQ diagnosis there is not a problem detected by the system.
"September 14, 2019",3,,"Unable to set washing parameters of a program (temperature, steaming, speed of spinning,...)"
"April 24, 2019",1,,Not interested in providing access to the phone permission. You have location access yet claim phone access is to determine location. Pass.
"May 11, 2020",1,,Totally waste of lg thinq .. wifi is disconnecting often in AC . THOUGH ROUTER IS WITHIN 2 METER RANGE . They are cheating the customers with fancy words
"May 18, 2019",1,,waist of time. every time i try to connect device it closes and wont open. useless!
"June 12, 2020",3,,I have a new 3500 washer and dryer and cannot get either one to pair with wifi. Very frustrating since I bought these to replace my old LG appliances.
"June 5, 2021",3,,"Remot works n thats about it im really getting upset with LG as it is because I have an LG phone and an LG Smart TV but I cannot connect them so that I can screen share I can't mirror my phone to my TV or anyting only thing I can get it to do is this app and the remote which I don't even need so I t...
Full Review"
"February 13, 2021",3,,"Ok for washer. Edit: after 2 month energy usage is empty. Tried to reset, clear cache clear data uninstall and still nothing."
"February 24, 2021",1,,What's the point in having an app to control your TV if you cannot power on the TV when it is on standby mode?
"August 9, 2019",1,,no easy to use....needs a lot of update. didnt expect lg to launch an app which doesnt even work properly with the hardware(fridge)
"January 19, 2021",1,1.0,Won't run on a rooted device but the TV app keeps bugging me to install it. Either let me disable the reminder permanently or let me run this rooted.
"July 7, 2019",3,,reports issues that i believe are not there. Still reports water/air filters as needing to be changed after i replaced them.
"February 23, 2021",1,1.0,Connecting to a TV errors out immediately claiming it can't transfer network data while the TV is wired.
"December 23, 2018",5,,Our washing machine would not drain the water all of a sudden. This app helped me fix it in 5 mins 😊
"December 4, 2020",4,,It would be nice if you use haptic feedback on key press. Waiting to implement it to give you back 5 stars.
"December 22, 2020",1,,"The app closes by itself after a while, it says optimizing on the washing machine and then closes itself."
"June 5, 2020",4,,Just got the fridge and downloaded the app. So far so good. Easy to connect.
"April 28, 2019",3,,Does not allow you to modify a cycle. can only download cycles preconfigured by LG. So ftont panel is more useful
"May 7, 2020",5,,"Easy setup, and straight forward user interface. I can manage my new dishwasher perfectly 😊"
"September 20, 2020",1,1.0,"Latest update fubar'd it, will not connect to the TV, luckily I this have LG TV plus installed which still does what it says on the tin"
"September 17, 2021",1,,"Not working, Not connecting but huge data required"
"June 28, 2020",1,,Have to constantly remove and re-add my TV to make it connect. Practically useless.
"August 21, 2020",1,,"Have to delete LG TV and reconnect every time, it is very not convenient for me. LG TV Plus was better"
"January 19, 2021",5,,Works like a charm!!! I love that you can check to see when the cycle is finished.
"January 10, 2021",4,,Works OK. Don't use much of the Wi-Fi compatible features but they seem to work OK.
"March 20, 2021",2,,"After upgrade unable to connect to TV, keep finding issues in connecting, unstable behaviour of this app"
"November 7, 2020",1,1.0,Why does it need access to my phone and call history? It's a fridge. It should never need to track my phone calls. Ever.
"July 1, 2019",1,,Tried several times and can't connect my new LG model WT7300CW washer. LG customer service wasn't really helpful. 😑
"December 6, 2020",3,,"schedule system is very poor., Atleast days and Clock wise should be in application., LG Remote functions are more than ThinQ application"
"December 27, 2019",1,,Useless app for my cooktop. Additionally it has useless ads built in..... Looking forward for a useful update.
"October 7, 2020",5,,"The latest update fixed the smart diagnosis problem: not being able to add such appliances. All is good now, so I am giving 5 stars"
"March 31, 2021",4,,Very nice app. If add for android auto much better
"May 18, 2020",1,,Horrible. I dont need an app that controls my tv to a) handle my phone calls or b) know my location. Phuck lg.
"March 25, 2020",1,,Cannot connect to any of my LG Appliances with LG Thinq logo. Completely waste of time!!!
"February 27, 2021",1,,I'm trying to simply control my LG TV. The other LG app does not work. This app will not let me create an account just to use the app. I will remember this when purchasing another LG product.
"July 10, 2020",3,1.0,Day two of use for me. My wish list for LG TV is the one to change Hdmi inputs on app and on quickly magic remote.
"July 4, 2021",1,1.0,No content share or screen share. Between Lg & Samsung?????
"December 30, 2018",5,,"It took me a minute to figure out how to make it notify me with sound, but after that it is a great app."
"November 22, 2020",1,,Wanted access to make and receive phone calls. NOPE!! For sure no good reason for that so I denied and uninstalled this useless app.
"February 17, 2021",4,,Works good..I like it..I can check my appliances and control them remotely from anywhere
"May 15, 2020",2,1.0,"Shows ads above the controls for my $3000 Smart TV, and I have to re-add the TV every time I launch this app."
"August 25, 2020",1,,Poor app. Most of the times show registration failed and is unable to connect.
"February 22, 2021",2,,Since you can't turn on the washer or dryer on remotely it is rather useless other than notification when done.
"February 22, 2021",5,,"i like this app my only problem, i can't find my flash drive in the inputs can you fix it please good luck"
"January 2, 2021",5,1.0,"Excellent app,connected to our new LG fridge, and we can track, control and diagnose features"
"July 24, 2019",5,,"just bought, had it installed. tested wifi diagnostic. alls good so far. next post will be when it breaks."
"March 20, 2021",5,,Worked as expected. A bit slow when registering my account for some reason.
"December 25, 2018",1,,used this for 10 days my fridgerator ended up at 46 degrees and couldn't change it through app then reset then 2 days later it said my refrigerator was off i deleted the app
"January 29, 2021",2,,Works fine for laundry done notifications but now the app is doing notifications with ads for other LG products which is not cool.
"January 31, 2020",1,,Washing machine is always disconnected from wifi. This is a known issue. Shame on LG
"September 28, 2020",2,,Same issue. The apps keep restarting when I click the product and it isnt linked to my google home setting
"September 30, 2020",5,,Not many features but it does have some useful feedback and remote control.
"May 16, 2019",1,,"useless app, cant even connect to the washer i bought when it shows no wifi connection when i have my wifi working fine."
"November 12, 2018",1,,"My registered TV does not show up on the app after many attempts and different LG accounts, useless!"
"June 30, 2019",5,,A lot of useful functionalities: downloading cycles to the washer and diagnosing make this app really useful
"August 19, 2019",1,,FAILED TO CONNECT TO SERVER! No other options. I knew I should've bought Samsung Appliances. LG Total Fail.
"June 20, 2021",1,,Can't connect to the lg tv OLED 55bx3lb
"April 28, 2020",1,1.0,LG TV Plus app is much better than this one. It takes much time to connect to TV
"May 29, 2019",1,,A rubbish app. Have read the manuals and the YouTube videos and still failed to connect my GC-B247SLUV fridge.
"February 9, 2021",1,,App use to some what work but now does not work at all. Does not see wifi at all. Honestly it was always kind of worthless so I won't miss it.
"December 31, 2020",3,1.0,"Had some issues with the app, clearing cache and data as suggested seemed to fix the issue."
"February 2, 2021",1,2.0,"Garbage. Requires unnecessary permissions, if you want to use the TV only app you get nagged. Fire the idiot who made these decisions. Update: not one of those functions is necessary. You do not take privacy seriously at all. You should not be employed in the tech industry if you can't behave reason...
Full Review"
"January 17, 2021",5,,Easy to use and easy to get connected to devices...not intrusive.
"August 16, 2021",1,,It's not Working cuz I have root access. Please fix this.
"August 13, 2019",1,,Unable to login into my LG account. The app might work brilliantly but as I can't login I can't find out.
"July 8, 2021",5,,it's very useful 👍
"June 21, 2019",3,,why the heck do I need to log in again and again? happens almost every week. honor play android 9...
"March 17, 2020",4,,"Nice product,,nice app,, Machine taking too much time for washing.. It's 1hour... But nice"
"March 7, 2019",3,,"need to update the app's its slowing connectivity, but this is very useful I rate 3 stars."
"March 12, 2019",1,1.0,"This is ridiculous, location, Facebook login and manage phone calls permitions for an electrical appliance????? Are you people serious? Uninstalled."
"September 23, 2020",4,1.0,"4 star for timely reply though remote still ain't working, realized the issue being that my device is rooted n those have been blocked."
"June 9, 2020",5,,Excellent diagnostics tool that let's you control the temperature wherever you are.
"March 19, 2020",2,,Hy I had a problem with connection my AC wiFi name is not display in this app. I wasn't try to entered manually but again it shows erroe....how can I solve this problem
"June 24, 2020",5,,Incredible getting the notifications about washes being finished. Really makes my chore day now efficient and manageable.
"January 28, 2020",5,,Connects to my LG Fridge with useful features. Very easy to use and support is 100% helpful.
"July 11, 2020",2,1.0,App not as consistent as previous versions. Requires removing and reinstalling equipment.
"April 28, 2019",1,1.0,"doesn't work from last week, says network instability hope things get back to normal soon"
"April 29, 2019",4,,"why bluetooth is automatically getting turned on ,when i open this app.?.I use this app for AC connecting via wifi."
"April 14, 2019",5,,Good to use app Device can control remotely with the recent update because of some flaw bluetooth gets open
"November 2, 2020",5,,"Why does this popup come up ever single time?! No i do not want to sign up for some other service, leave me alone!"
"August 23, 2020",5,,Good. Country oriented language option. Better to have English interface for all country.
"February 11, 2021",4,,Love it. I wish it had the option to control the start and stop features from your phone and the app.
"January 15, 2021",1,,"It's not working anymore the app is very unstable, whenever I click on an icon, only white screen appears"
"January 24, 2021",1,,My LG G8X ThinQ most of the time hang when i try to open screen lock. Patter lock and fingerprint reader both hang at that moment.
"March 6, 2021",5,1.0,"Thanks for fixing issues with Samsung A20 not being able to install the app, that was faster than I expected"
"May 24, 2020",3,,Updated to this and now this app dosen't recognize my tv. How can a simple app have soo many bugs...
"July 20, 2019",5,,"Dear LG thank you for your great service! I have some problems with app, how can I edit process of mode from my smartphone, like doing it without smartphone? Another problem is, I can not see here My program. It would be grateful, if we can use them these two solutions"
"May 17, 2020",4,,It should be able to show on our cellphones the keyboard to write directly from it instead of from the TV
"October 1, 2020",1,,Too many upgrades that do nothing. Terms and service updates all the time. Ridiculous.
"June 2, 2021",1,,stopped support on tablet lenovo p10
"September 30, 2020",2,,Asks me if I want to update the app now or later. I tap later and it force quits. Don't force me to update. I just want to check something on the settings on my INTRAnet and not do anything on the INTERnet.
"March 2, 2019",5,,Very useful. I left the door open and got a notice. This may be the nicest appliance we own.
"December 23, 2019",4,1.0,Seems to work pretty good so far for my new fridge. All functions available including temperature control
"May 30, 2020",3,1.0,Needs improvement. Often it disconnects from the TV and it's not my wifi fault.
"May 22, 2019",1,1.0,WHY does this app refuse to run if my phone is rooted? what possible reason should you be blocking me running this on a rooted phone. so what if i dont want ads on my phone and want to control my AC from the internet?
"November 16, 2019",1,,Lousy -- Unreliable. Always says my washer and dryer are turned off. This app is useless.
"January 19, 2020",5,,Useful app to diagnosis and treatment keep track of filters health and notifications when for is left open.
"July 27, 2020",1,,Had to go to YouTube to find actual directions on how to setup this app correctly. The instructions in the Washer manual and in the app do not properly explain the setup.
"November 24, 2019",1,1.0,"Uncompatible with google assistant, check the location, completely nonsensical!"
"September 7, 2020",5,,Great at letting me know when cycles are done even if i cannot hear the signal and gives detail on error codes.
"September 28, 2018",1,,"Have to sign in with Facebook or google, and too many permissions, why do you need access to my contacts? Why can't I just use the app without signing in to anything?"
"March 12, 2019",5,,Was a five star until recent update and crashed my app. Can't connect to fridge. I'm using OnePlus 6t
"August 16, 2020",1,,Notifications do not pop up as they should. Products do not stay connected to network
"November 16, 2019",1,,This app is dumb. Can't create a completely custom cycle for my washer / dryer where I control every setting so maddening.
"November 24, 2020",1,,Poor all set up 9 times out of.ten it doesn't connect to TV all permissions set etc useless really very hit and miss
"March 6, 2021",1,,"The advertising that ""lg tv plus is integrated in lg thinq"" is false. There is no option to play media from the app."
"July 28, 2019",1,,"requires location and phone permission AND needs an account. I'm not giving lg my location,phone number and email address just for an app. Nice try lg but nope!"
"September 19, 2020",1,2.0,Worked great untill the latest update. Now it won't connect to any of my three lg TV's :/
"April 1, 2020",1,,My fridge is broken for days and this app still says everything is fine. No use of this app. Waste of time
"August 8, 2020",1,,Poor app every time i will have to connect..wifi light goes off every 30 min then u need to setup again.
"May 16, 2021",5,,I like this app so much and i don't have any caption in this ill give it 5 stars ilikeeitsomuch
"April 30, 2020",1,,Unable to connect my TV. Just keeps displaying Loading and finally gets disconnected.
"April 29, 2020",1,,won't link to Google home tried everything even recommended fix still didn't work if not fix coming soon I'll change b to a brand that will work
"December 29, 2019",4,,I have an LG Dryer DLE1101* All in all I thought it was pretty good and yes it helped fix my issue...(would get 5 star bout have to create an account before use)
"May 11, 2019",2,,It is not reliable. The application often exits due to the inability to contact the server.
"October 24, 2020",5,,Works well reminds me when to go empty and remote start is great to time it and have the fresh washing smell ready to hang or dry!
"February 12, 2020",1,,"You don't need access to make and manage phone calls at all times to ""auto select the country and language preference"". I can set that myself you invasive mf."
"November 16, 2020",4,,Used to be good. Now is bad. Tub clean check feature missing. Apps hanged when washer icon is tapped!
"October 25, 2020",1,1.0,Only volume change & power off works..Rest channel change and other options do not work.Do not work either with Alexa
"December 5, 2019",2,,You can not edit washer/dryer program parameters. You can only choose from predefined programs and not able to create custom one.
"April 24, 2020",1,1.0,App wants to make phone calls know my location and once to connect to my email or social accounts? what kind of BS is this. LG? Not anymore.
"September 26, 2019",1,,Pretty much useless app. Do not pay any premium for connected appliances.
"May 14, 2020",1,1.0,Why this app want permission to make calls? So acess to location is not giving you location or your team is not enough capable to use phone location for location?
"September 25, 2020",1,,"After the latest update, app crashes when accessing the tv setting. Can't rename devices."
"January 13, 2020",5,,It is much improved. We are enjoying the ability to have it connect to Google home.
"May 4, 2020",1,,"Stupid app! Just for using it as TV remote I not ready to share location, phone call and moreover why you need my personal details to be transferred outside EEA ? Forcing to share personal details is not acceptable."
"November 11, 2020",1,,"Tragic app, its not working crushes all the time, if you want to do something for the app, MAKE IT WORK."
"March 20, 2021",1,,"Won't install, stuck on pending, no support during weekends from LG, maybe the purchase was a mistake?"
"August 5, 2019",1,1.0,The slowest app I met in smart home category. It takes around minute to connect to device using this app
"March 11, 2021",2,1.0,Not compatible with Google Home. LG TV description missleading. Only 10 cointries.
"March 28, 2020",5,,Dryer is working well. Very quiet and clothes come out clean and dry first time around No need for a second cycle.
"September 14, 2019",4,,"Log in tricky as I'm new. Tried using LG account, NOT recognized. Tried Google next, off & spinning. Very handy."
"March 19, 2019",1,,I went to Guatemala to plant and harvest some coffee and it still didn't finish loading when I came back
"March 28, 2020",1,,"Does not work with our New LG appliances, so much for Smart Home control DO NOT purchase LG look for appliances that can work with a Smart Hub instead of this lame LG ThinQ app"
"August 16, 2021",1,,App doesn't work!! Can't even hook up a dishwasher!!! 👎👎👎
"May 2, 2021",5,,Great companion for diagnostics
"December 3, 2020",3,,Improve the UI please. It still shows some programming stuff instead of human language.
"May 11, 2019",1,,App needs an update. it keeps stopping with my Samsung and negates any value with wi-fi appliance.
"May 18, 2021",3,,Not able to start washing machine
"March 8, 2020",1,,"To many data and registrations i didnt manage to start aplication to many stupid things to fill, i give up.... Very poor app, you need to be an profesional IT to run app ..."
"April 21, 2020",2,,Can't connect to Google home always say that the service is not supported in my country ?!! Disappointed
"December 28, 2019",1,,"Don't know why, but this app will not connect to my Alexa app. Not impressed with this LG App"
"September 11, 2020",4,,"Way better than the old app for my LG TV, I love the continued app support, controlling my TV with my phone is game changing"
"January 28, 2021",1,,App won't run without location information. It's an appliance. In my house. Idiot software dev's and managers.
"March 30, 2021",5,,"Straightforward, easy to use."
"May 21, 2021",5,,Best fridge on the market..
"March 7, 2021",1,,This is really annoying product and never works at all. Earlier product for LG TV remote was good
"May 23, 2020",1,1.0,This app take forever to login using google account. Only a blank screen show up.
"September 23, 2020",5,3.0,"Can't get past the login via fb, google, lg. All the optiona doesnt work and makes the app unusable."
"March 11, 2020",5,,So easy to use!!! And it has step by step instructions for everything!
"March 13, 2020",5,,Easy to quickly diagnose if there is a problem with appliance or human error.
"April 5, 2021",1,1.0,My tv use to be here I guess no support for older tvs
"September 26, 2020",1,,"Can't control the complete operations of the TV, nothing works on my LG LF6300. A waste app on my phone 😞😕"
"July 9, 2020",1,,Whene i open the app show me message Server failed to connect No ersponse form the server. Try again later. How can I solve this problem?
"April 23, 2019",5,,sometimes have a Wi-Fi instability error pop up but the app has been nothing but useful well done LG
"June 14, 2019",5,,Does exactly what it's supposed to do. Nice being able to check remaining time and getting finished notificstion
"November 7, 2020",1,,"My front load washing machine cannot connect again after update, please fix on next update the apps soon. Thank you"
"October 28, 2018",5,,So helpful! Washer and dyer are in detached garage and this makes knowing when they are done so easy!
"September 8, 2019",5,,very useful app to determine if there's a problem to my washing machine so i can avoid it.
"November 2, 2019",5,3.0,Easy to install app. Connection was quick and easy. No problems at all.
"April 22, 2020",4,,Hello can you please help me how to reset the settings for refrigerator? Before i can press the express cold/eco/normal but now i need to connect using the app and i dont know whats the norm/eco/cold temp..it does not change.
"April 5, 2020",4,,"Kinda finicky saying it up, but once it connected and saved the devices it works great."
"October 6, 2018",5,,Stupidity of turning off the water and not being sure why the machine was in error was easily rectified
"September 1, 2020",4,,Could offer more options when it comes to different sensors... Probably does or will on different models.
"September 18, 2020",1,4.0,"I can't get notified of my washing machine cycle status because it thinks I'm rooted. I'm not, but why would it matter."
"December 3, 2020",4,,Does what it is supposed to do without a lot of bells and whistles. Configuring the appliances can be tricky.
"June 26, 2020",4,,Useful app to diagnose errors occurred while operating machine and giving accurate solutions to them...
"February 22, 2021",1,1.0,They say they need my location so that they can find Wi-Fi networks however you don't need my location to do that so don't make it mandatory. Jerks.
"October 25, 2020",5,,The app is good for what it is monitoring. Nothing ground breaking but I think it is useful.
"July 20, 2020",1,,"Terrible app, I have an LG TV I have to add over and over to this app... Literally once a week it ""forgets"" the TV."
"June 7, 2020",4,,Only bad thing is is stays running in the background. The functionality is terrific#
"February 21, 2021",4,,Edit.......now working as expected - no reason for the inital failure of the app. All ok now. Thank LG.
"September 18, 2018",5,,The notifications for my washer and dryer are very helpful. I no longer have wet wash sitting in the washer or dry clothes getting wrinkled in the dryer
"July 4, 2020",1,,Needs access to phone and location... To control a TV. Rediculous. Uninstalled.
"December 20, 2020",4,,Good mart home app unfortunately lacking SmartThings support and though it has Google Assistant support it's somewhat rudimentary.
"October 3, 2020",1,,You have to sign in is bad enough but it won't start unless you create a account with lg so what is the point of being able to sign in with a Google account if you still have to create a new account with lg.
"March 6, 2021",1,,"Not compatible with south africa even though the LG artcool is sold here, it doesnt work with smartlife and google in sa. Otherwise the ac is excellent. No night mode, and air purify as well as energy ctrl options arent qvailable in the app"
"February 13, 2019",5,3.0,Great but how about being able to download different songs when dryer or washer turns off.
"September 4, 2019",2,,. Not very useful for day-to-day use with my range. It just takes up an IP address
"April 27, 2019",5,,Great!! It helped me figure out that my water supply hose was clogged with silt build up.
