date,star,like,comment,comment_n
"April 19, 2021",1,,Absolutely no reason for you to be using SafetyNet attestation on this app. Especially now that you don't have an API key.,"['absolutely', 'reason', 'using', 'safetynet', 'attestation', 'app', 'especially', 'api', 'key']"
"June 23, 2021",1,,Useless for tv,"['useless', 'tv']"
"March 2, 2020",4,,"Smart Diagnosis works, got to know that there were water supply issues with it.","['smart', 'diagnosis', 'work', 'got', 'know', 'water', 'supply', 'issue']"
"November 23, 2020",5,,Best app ever made on the product. The makes me to watch machine easily.,"['best', 'app', 'ever', 'made', 'product', 'make', 'watch', 'machine', 'easily']"
"December 25, 2018",4,,easy to install and connect to freezer,"['easy', 'install', 'connect', 'freezer']"
"September 21, 2020",2,,"Very basic, very bulky app. Mostly ads","['basic', 'bulky', 'app', 'mostly', 'ad']"
"November 1, 2020",1,,"I WAS going to check out this app with my LG dishwasher, but for some stupid reason, I can't use it because I'm rooted. (SM-N986B Note 20 Ultra 5G Exynos variant) Why on Earth would you ban a rooted device from seeing or setting up A DISHWASHER!? 1 star for being totally useless. At least I can say ...
Full Review","['going', 'check', 'app', 'lg', 'dishwasher', 'stupid', 'reason', 'use', 'rooted', 'sm', 'n', 'b', 'note', 'ultra', 'g', 'exynos', 'variant', 'earth', 'would', 'ban', 'rooted', 'device', 'seeing', 'setting', 'dishwasher', 'star', 'totally', 'useless', 'least', 'say', 'full', 'review']"
"September 7, 2020",2,,Not very useful. OK for adjusting temp settings but totally unreliable for actual current temperature.,"['useful', 'ok', 'adjusting', 'temp', 'setting', 'totally', 'unreliable', 'actual', 'current', 'temperature']"
"January 19, 2021",4,,Easy to use and diagnosis the appliances function,"['easy', 'use', 'diagnosis', 'appliance', 'function']"
"December 30, 2019",5,,"Wifi works really good, laundry is cleaner and saves water too.","['wifi', 'work', 'really', 'good', 'laundry', 'cleaner', 'save', 'water']"
"December 13, 2019",5,,So far so good! It was easy to connect and everything is running great.,"['far', 'good', 'easy', 'connect', 'everything', 'running', 'great']"
"July 6, 2020",3,,It works but not easy to manage products.,"['work', 'easy', 'manage', 'product']"
"February 4, 2020",5,,Good app. Did take a while to get logged in.,"['good', 'app', 'take', 'get', 'logged']"
"June 5, 2021",5,,Perfect app for LG AC unit,"['perfect', 'app', 'lg', 'ac', 'unit']"
"June 5, 2019",5,,"I've only used it for about 1 hour, but so far everything looks good and it gives a lot of information I like.","['used', 'hour', 'far', 'everything', 'look', 'good', 'give', 'lot', 'information', 'like']"
"August 10, 2019",5,,easy to set up. nice apps to remotely control the stuff,"['easy', 'set', 'nice', 'apps', 'remotely', 'control', 'stuff']"
"January 28, 2021",1,,"TV was registered but can't connect anymore,","['tv', 'registered', 'connect', 'anymore']"
"February 5, 2021",5,,"Super helpful app, love the download cycle for my washer.","['super', 'helpful', 'app', 'love', 'download', 'cycle', 'washer']"
"August 25, 2020",2,,Yes. But I can't change my prefered language the setting is in english but still the language is spanish.,"['yes', 'change', 'prefered', 'language', 'setting', 'english', 'still', 'language', 'spanish']"
"February 18, 2021",5,,Easy to use and has good functionality,"['easy', 'use', 'good', 'functionality']"
"April 23, 2020",1,,Does not work with or allow Google Home to control TV devices as advertised,"['work', 'allow', 'google', 'home', 'control', 'tv', 'device', 'advertised']"
"April 25, 2021",5,,"Excellent effort by LG, forefront in newer technology","['excellent', 'effort', 'lg', 'forefront', 'newer', 'technology']"
"September 4, 2020",1,,"Refrigerator compressor completely failed,app says everything is ok","['refrigerator', 'compressor', 'completely', 'failed', 'app', 'say', 'everything', 'ok']"
"February 15, 2021",1,1.0,"App is broken ever since the update, never get updates when my laundry is done.","['app', 'broken', 'ever', 'since', 'update', 'never', 'get', 'update', 'laundry', 'done']"
"May 23, 2020",1,,Lg tv plus app is better than this app for tv remote and dont have media content option in this app and too slow for tv remote and pls dont integrate lg tv plus with this app,"['lg', 'tv', 'plus', 'app', 'better', 'app', 'tv', 'remote', 'dont', 'medium', 'content', 'option', 'app', 'slow', 'tv', 'remote', 'pls', 'dont', 'integrate', 'lg', 'tv', 'plus', 'app']"
"June 29, 2020",3,,App is very unstable. Loses connection to sever frequently,"['app', 'unstable', 'loses', 'connection', 'sever', 'frequently']"
"October 16, 2020",3,,Can't install to sdcard and uses over 200 mb of internal storage.,"['install', 'sdcard', 'us', 'mb', 'internal', 'storage']"
"July 4, 2020",4,,Please ADD support for 5GHz wifi networks when connecting wall mounted air conditioning devices.,"['please', 'add', 'support', 'ghz', 'wifi', 'network', 'connecting', 'wall', 'mounted', 'air', 'conditioning', 'device']"
"August 22, 2020",5,,Easier to use and connected both my LG TV and LG washer.,"['easier', 'use', 'connected', 'lg', 'tv', 'lg', 'washer']"
"October 5, 2019",2,,"Can t find favorites, can use shortcutes to cycles","['find', 'favorite', 'use', 'shortcutes', 'cycle']"
"September 20, 2020",3,,Better than using remote that doesnt worked all the time.,"['better', 'using', 'remote', 'doesnt', 'worked', 'time']"
"July 16, 2020",4,1.0,Ok but wish it showed the model of fridge and filters it uses,"['ok', 'wish', 'showed', 'model', 'fridge', 'filter', 'us']"
"November 2, 2020",5,,Problem with connection solved. The app works properly now.,"['problem', 'connection', 'solved', 'app', 'work', 'properly']"
"January 15, 2020",4,,Precise and very helpful in notifying me when my load is ready!,"['precise', 'helpful', 'notifying', 'load', 'ready']"
"April 16, 2021",3,,Deleting 1 pic freezes/ stops all use for 12sec,"['deleting', 'pic', 'freeze', 'stop', 'use', 'sec']"
"January 28, 2021",1,,Cannot hook up wifi on new fridge keeps saying app problem performing,"['hook', 'wifi', 'new', 'fridge', 'keep', 'saying', 'app', 'problem', 'performing']"
"July 26, 2020",1,1.0,"""cannot run on a rooted device"" why? Remove these stupid limitations","['run', 'rooted', 'device', 'remove', 'stupid', 'limitation']"
"March 1, 2020",5,,Can do other things besides staring at the washer waiting for it to finish!,"['thing', 'besides', 'staring', 'washer', 'waiting', 'finish']"
"December 21, 2018",5,,Great App. Loves that it tells me washer is done.,"['great', 'app', 'love', 'tell', 'washer', 'done']"
"March 28, 2019",1,,app does not connect to service or generates an execution error,"['app', 'connect', 'service', 'generates', 'execution', 'error']"
"November 2, 2018",1,,This app upto now is being download for above 5 times At last not Being abled to download it.I am also gettin error code 907,"['app', 'upto', 'download', 'time', 'last', 'abled', 'download', 'also', 'gettin', 'error', 'code']"
"February 22, 2021",1,1.0,"Only supports 2.4 G. If you have 5G, LG THINQ won't connect.","['support', 'g', 'g', 'lg', 'thinq', 'connect']"
"December 8, 2018",3,,Just tried it to see how it works. No problems found which is good since its new,"['tried', 'see', 'work', 'problem', 'found', 'good', 'since', 'new']"
"October 14, 2020",5,,Saved heaps.. no technician required to help find the fault.,"['saved', 'heap', 'technician', 'required', 'help', 'find', 'fault']"
"May 29, 2020",1,,Pls improve speed of app......its not user frndly....also takes 5 min to connect with ac And also without wifi...the app is useless,"['pls', 'improve', 'speed', 'app', 'user', 'frndly', 'also', 'take', 'min', 'connect', 'ac', 'also', 'without', 'wifi', 'app', 'useless']"
"June 14, 2021",1,,I am using lg AC & FAN... but i am not satisfied with lg thinq app.....,"['using', 'lg', 'ac', 'fan', 'satisfied', 'lg', 'thinq', 'app']"
"August 27, 2019",1,,I just want to start the dryer remotely. I dont understand why I can't turn the dryer on if it is powered off.,"['want', 'start', 'dryer', 'remotely', 'dont', 'understand', 'turn', 'dryer', 'powered']"
"September 6, 2020",5,,Works really good with both lg appliances (tv + washing machine),"['work', 'really', 'good', 'lg', 'appliance', 'tv', 'washing', 'machine']"
"December 13, 2020",1,,Cant access my front load washing thru NFC after updating the app.,"['cant', 'access', 'front', 'load', 'washing', 'thru', 'nfc', 'updating', 'app']"
"October 25, 2018",5,,Nice remote visibility of the washing machine.,"['nice', 'remote', 'visibility', 'washing', 'machine']"
"October 24, 2020",5,,LG at its best! No other consumer durables company provides this level of expertise on their household products like LG does. The very reason I always choose LG over its rivals.,"['lg', 'best', 'consumer', 'durables', 'company', 'provides', 'level', 'expertise', 'household', 'product', 'like', 'lg', 'reason', 'always', 'choose', 'lg', 'rival']"
"March 27, 2019",1,1.0,the apps keeps saying unable to connect to server.,"['apps', 'keep', 'saying', 'unable', 'connect', 'server']"
"October 4, 2020",1,1.0,Why would you EVER need access to make and MANAGE phone calls????!!!! This is absurd. And you HAVE to accept to use the app. What are you trying to control on people's phones?!,"['would', 'ever', 'need', 'access', 'make', 'manage', 'phone', 'call', 'absurd', 'accept', 'use', 'app', 'trying', 'control', 'people', 'phone']"
"December 16, 2018",4,,Good app but there is always room for improvement.,"['good', 'app', 'always', 'room', 'improvement']"
"January 10, 2021",1,,The app will not connect with a note 20 plus to the TV,"['app', 'connect', 'note', 'plus', 'tv']"
"June 3, 2021",1,,The code dose be for even as second to connect,"['code', 'dose', 'even', 'second', 'connect']"
"September 20, 2019",1,,app crashed every time i tried to set it up. And my device is not rooted app just sucks,"['app', 'crashed', 'every', 'time', 'tried', 'set', 'device', 'rooted', 'app', 'suck']"
"May 25, 2020",1,,I have to add my TV again every. Single. Time. I use this.,"['add', 'tv', 'every', 'single', 'time', 'use']"
"April 25, 2019",1,,worst app not able to connect the ac with app everytime its saying registration failed,"['worst', 'app', 'able', 'connect', 'ac', 'app', 'everytime', 'saying', 'registration', 'failed']"
"March 5, 2021",1,,I'm not sure what this app is for apart from telling me to add rinse aid to my dishwasher via 3 notifications immediately one after another.,"['sure', 'app', 'apart', 'telling', 'add', 'rinse', 'aid', 'dishwasher', 'via', 'notification', 'immediately', 'one', 'another']"
"June 10, 2020",1,,MUST allow telephone contact access to use the app.... Why does LG need all my contacts so that I can use my smart home devices???,"['must', 'allow', 'telephone', 'contact', 'access', 'use', 'app', 'lg', 'need', 'contact', 'use', 'smart', 'home', 'device']"
"September 23, 2020",1,,New version crashes every time it's opened,"['new', 'version', 'crash', 'every', 'time', 'opened']"
"September 26, 2020",1,,Most recent update broke the app. Doesn't show anything at all when opening.,"['recent', 'update', 'broke', 'app', 'show', 'anything', 'opening']"
"July 1, 2020",5,1.0,Good expérience!! To easy and manageble!!,"['good', 'expérience', 'easy', 'manageble']"
"October 16, 2020",1,,Does not connect to TV. Samsung Note 10.,"['connect', 'tv', 'samsung', 'note']"
"July 7, 2021",3,,Channel changing with numbers mot coming,"['channel', 'changing', 'number', 'mot', 'coming']"
"October 17, 2020",1,,The washing machine and dryer won't stay connected,"['washing', 'machine', 'dryer', 'stay', 'connected']"
"May 5, 2019",4,,"Long registration process, app works perfect for me","['long', 'registration', 'process', 'app', 'work', 'perfect']"
"September 10, 2020",4,,Buggy sometimes i can't open it it's said Cordova webview error smthng but overall it works,"['buggy', 'sometimes', 'open', 'said', 'cordova', 'webview', 'error', 'smthng', 'overall', 'work']"
"November 7, 2020",1,2.0,Needs location access or is totally nonfunctional. Lol. Heeeeeellllllll no.,"['need', 'location', 'access', 'totally', 'nonfunctional', 'lol', 'heeeeeellllllll']"
"August 19, 2020",1,,Only thing that works for the TV is the remote besides that useless,"['thing', 'work', 'tv', 'remote', 'besides', 'useless']"
"May 20, 2021",5,,It's good to see your daily consumption,"['good', 'see', 'daily', 'consumption']"
"April 20, 2020",5,,Love this app. Makes doing my washing so much easier!,"['love', 'app', 'make', 'washing', 'much', 'easier']"
"April 28, 2020",1,,this is a fake application. no download. an Unusable &Useless only for add With additional access!!! I think it's meant to be espionage😒,"['fake', 'application', 'download', 'unusable', 'useless', 'add', 'additional', 'access', 'think', 'meant', 'espionage']"
"March 22, 2021",1,,"I relocated from Belarus to Lithuania. And now I cannot use my Google Account to login anymore, I had to use another account. What does it really mean? New country - new account? Or stay where you are and don't relocate? Or just buy from another manufacturer if you relocate and would like to stick t...
Full Review","['relocated', 'belarus', 'lithuania', 'use', 'google', 'account', 'login', 'anymore', 'use', 'another', 'account', 'really', 'mean', 'new', 'country', 'new', 'account', 'stay', 'relocate', 'buy', 'another', 'manufacturer', 'relocate', 'would', 'like', 'stick', 'full', 'review']"
"January 23, 2019",3,,Disappointing - only useful if washer develops a fault but no point having the app until then.,"['disappointing', 'useful', 'washer', 'develops', 'fault', 'point', 'app']"
"August 8, 2020",5,,It is so nice not to have to run up and down the stairs to check on the washer or dryer.....,"['nice', 'run', 'stair', 'check', 'washer', 'dryer']"
"March 3, 2019",4,,Works as advertised. Shame it doesnt work on an Android app on Chrome OS,"['work', 'advertised', 'shame', 'doesnt', 'work', 'android', 'app', 'chrome', 'o']"
"April 3, 2021",1,,App Not working properly,"['app', 'working', 'properly']"
"November 23, 2019",5,,Really handy being told when the washing had finished!!!,"['really', 'handy', 'told', 'washing', 'finished']"
"July 16, 2020",5,,"Makes things so easy, Have control right at my finger tips on my phone+++++++.","['make', 'thing', 'easy', 'control', 'right', 'finger', 'tip', 'phone']"
"March 14, 2021",5,,Great feature. Helps with maintenance reminders.,"['great', 'feature', 'help', 'maintenance', 'reminder']"
"June 17, 2019",5,,fantastic app easy to use and understand really like this app.,"['fantastic', 'app', 'easy', 'use', 'understand', 'really', 'like', 'app']"
"August 27, 2020",3,,Always showing 30°c room temperature in ac plus always different temperature reading then remote.,"['always', 'showing', 'c', 'room', 'temperature', 'ac', 'plus', 'always', 'different', 'temperature', 'reading', 'remote']"
"September 19, 2019",4,,"Works, sometimes a little slow to respond.","['work', 'sometimes', 'little', 'slow', 'respond']"
"November 4, 2020",5,,"Now I can connect withy my telly easily, kudos for fixing the glitch quickly.","['connect', 'withy', 'telly', 'easily', 'kudos', 'fixing', 'glitch', 'quickly']"
"October 30, 2019",5,,"Has worked perfect for me, just take your time to follow the instructions","['worked', 'perfect', 'take', 'time', 'follow', 'instruction']"
"August 19, 2019",1,,tried multiple times to.download this app and it keeps resetting. disappointing.,"['tried', 'multiple', 'time', 'download', 'app', 'keep', 'resetting', 'disappointing']"
"November 1, 2020",2,,Can't connect to Google Home. Region Locked. Fix that,"['connect', 'google', 'home', 'region', 'locked', 'fix']"
"July 12, 2020",1,,No need supply localization and making calls to run remote to TV..,"['need', 'supply', 'localization', 'making', 'call', 'run', 'remote', 'tv']"
"September 5, 2021",1,,It does not recognize my LG TV.,"['recognize', 'lg', 'tv']"
"March 25, 2021",1,,App is constantly crashing.,"['app', 'constantly', 'crashing']"
"November 28, 2018",4,,"For the washing machine there is no ""spinning ""program in your download center only mixed.So what should I do if I want only to dry them more?","['washing', 'machine', 'spinning', 'program', 'download', 'center', 'mixed', 'want', 'dry']"
"October 1, 2018",1,,Waste of time trying to install on a gas range. Don't know why they need my birthday access to my phone access to my pictures for an app that doesn't work,"['waste', 'time', 'trying', 'install', 'gas', 'range', 'know', 'need', 'birthday', 'access', 'phone', 'access', 'picture', 'app', 'work']"
"October 17, 2020",1,,Stores old notifications and no way to delete. Not nearly as good as previous versions,"['store', 'old', 'notification', 'way', 'delete', 'nearly', 'good', 'previous', 'version']"
"February 2, 2021",4,,Quite helpful and great extra cycles to work with,"['quite', 'helpful', 'great', 'extra', 'cycle', 'work']"
"March 26, 2021",1,16.0,This app is constantly crashing. I'm getting tired of it,"['app', 'constantly', 'crashing', 'getting', 'tired']"
"July 4, 2021",1,,Awesome as always( not anymore),"['awesome', 'always', 'anymore']"
"October 12, 2018",1,1.0,Won't work on rooted device. Boom. Uninstalled.,"['work', 'rooted', 'device', 'boom', 'uninstalled']"
"June 22, 2020",5,,"Great app, have it integrated with alexa","['great', 'app', 'integrated', 'alexa']"
"February 1, 2021",1,,Doesn't connect to my LG and the model number is 28TN515S absolutely useless sort it out,"['connect', 'lg', 'model', 'number', 'tn', 'absolutely', 'useless', 'sort']"
"October 19, 2020",5,,Good app. Easy to use and user friendly.,"['good', 'app', 'easy', 'use', 'user', 'friendly']"
"March 25, 2020",5,,Wow easy to use I wish I was buy the one with display 😂 well Dane life is good 👌,"['wow', 'easy', 'use', 'wish', 'buy', 'one', 'display', 'well', 'dane', 'life', 'good']"
"January 26, 2020",1,,This app is unabke to connect with my washer. Customer service is very poor and unhelpful.,"['app', 'unabke', 'connect', 'washer', 'customer', 'service', 'poor', 'unhelpful']"
"May 20, 2020",3,,Some bugs. Need improvemts. Increase perfomance speed.,"['bug', 'need', 'improvemts', 'increase', 'perfomance', 'speed']"
"March 7, 2021",5,,Luv it!...easy & practical!...gr8 notification of washer & dryer status!,"['luv', 'easy', 'practical', 'gr', 'notification', 'washer', 'dryer', 'status']"
"April 2, 2019",1,,"used to work, now it always give me network setup failed","['used', 'work', 'always', 'give', 'network', 'setup', 'failed']"
"January 9, 2021",1,,"I can't power on tv if i turn it off from my phone, what a useless app.","['power', 'tv', 'turn', 'phone', 'useless', 'app']"
"September 23, 2020",1,1.0,After update it's not working at all Not able to connect with AC,"['update', 'working', 'able', 'connect', 'ac']"
"June 15, 2020",1,1.0,Cannot run on a rooted device. Edit: if you rename magisk you should be able to get it to run.,"['run', 'rooted', 'device', 'edit', 'rename', 'magisk', 'able', 'get', 'run']"
"June 10, 2020",1,,App ia useless as the air conditioning unit cannot connect to my WiFi.,"['app', 'ia', 'useless', 'air', 'conditioning', 'unit', 'connect', 'wifi']"
"April 23, 2019",5,,best app to control and diagnostic your refrigerator on your mobile..,"['best', 'app', 'control', 'diagnostic', 'refrigerator', 'mobile']"
"May 29, 2020",5,,Very useful. I bought LG washer and AC felt very Proud for buying LG products. Thank you.,"['useful', 'bought', 'lg', 'washer', 'ac', 'felt', 'proud', 'buying', 'lg', 'product', 'thank']"
"April 10, 2019",1,3.0,"LG is anti-consumer rights apparently. My phone is rooted for privacy reasons and it looks like LG would rather we not know what their app is doing in the background or have the abilitly to stop it. Designing an app that you are DEPENDENT ON to setup an account to pair it to Alxea, an advertisee fea...
Full Review","['lg', 'anti', 'consumer', 'right', 'apparently', 'phone', 'rooted', 'privacy', 'reason', 'look', 'like', 'lg', 'would', 'rather', 'know', 'app', 'background', 'abilitly', 'stop', 'designing', 'app', 'dependent', 'setup', 'account', 'pair', 'alxea', 'advertisee', 'fea', 'full', 'review']"
"March 14, 2020",1,1.0,Showing all good when fridge can't keep temperature below 15C.,"['showing', 'good', 'fridge', 'keep', 'temperature', 'c']"
"May 27, 2020",3,,This app can't play my music and video on TV.,"['app', 'play', 'music', 'video', 'tv']"
"June 10, 2020",1,,"Installed in English MF, but Always It's in Japanese when abroad. Who in eff reads Kanji? EDIT. もう分かりますか? I did try the link; but that link LG you sent me, sends me to a different country; as each LG rep in each country tells me to use the Japanese LG site: but they have not responded to the issue. ...
Full Review","['installed', 'english', 'mf', 'always', 'japanese', 'abroad', 'eff', 'read', 'kanji', 'edit', 'もう分かりますか', 'try', 'link', 'link', 'lg', 'sent', 'sends', 'different', 'country', 'lg', 'rep', 'country', 'tell', 'use', 'japanese', 'lg', 'site', 'responded', 'issue', 'full', 'review']"
"May 21, 2019",4,,"very very difficult to connect dishwasher, unlike my other appliances","['difficult', 'connect', 'dishwasher', 'unlike', 'appliance']"
"May 3, 2019",5,,awesome app but please make this like majic remote and have voice command,"['awesome', 'app', 'please', 'make', 'like', 'majic', 'remote', 'voice', 'command']"
"November 29, 2020",2,,After update cant connect my front loading washing machine...always showing disconected...please solve,"['update', 'cant', 'connect', 'front', 'loading', 'washing', 'machine', 'always', 'showing', 'disconected', 'please', 'solve']"
"February 24, 2021",1,,"Cannot connect to dryer, stuck in infinite loop of signing in","['connect', 'dryer', 'stuck', 'infinite', 'loop', 'signing']"
"January 16, 2021",5,,Easy to install and use with my lg tv and check the lg dishwasher and lg fridge.,"['easy', 'install', 'use', 'lg', 'tv', 'check', 'lg', 'dishwasher', 'lg', 'fridge']"
"September 22, 2020",1,1.0,I tried to sign in with the app and all it does is that it wont let me sign in to my accounts because its always at the signing in screen,"['tried', 'sign', 'app', 'wont', 'let', 'sign', 'account', 'always', 'signing', 'screen']"
"January 24, 2020",1,,Not user friendly. We cant remotely turn on the washer. What a shame !?!,"['user', 'friendly', 'cant', 'remotely', 'turn', 'washer', 'shame']"
"November 5, 2019",1,1.0,This app was awesome until it start advertising for me to buy from Amazon 👎🏼.,"['app', 'awesome', 'start', 'advertising', 'buy', 'amazon']"
"November 24, 2020",1,,"Huge app, requires phone and location permissions. Definitely a no thanks.","['huge', 'app', 'requires', 'phone', 'location', 'permission', 'definitely', 'thanks']"
"January 6, 2021",5,,Love it. Can use it to reset craft ice. Tells me when door is open. Very handy!,"['love', 'use', 'reset', 'craft', 'ice', 'tell', 'door', 'open', 'handy']"
"January 29, 2021",5,,I am so happy. I was able to fix my front loader with this App..I highly recommend it,"['happy', 'able', 'fix', 'front', 'loader', 'app', 'highly', 'recommend']"
"July 3, 2021",5,,Best dishwasher.... Thanks LG,"['best', 'dishwasher', 'thanks', 'lg']"
"July 24, 2019",1,,Wifi connectivity unreliable. This feature seems gimicky,"['wifi', 'connectivity', 'unreliable', 'feature', 'seems', 'gimicky']"
"October 10, 2019",1,,App needs location data and cellular data to work.,"['app', 'need', 'location', 'data', 'cellular', 'data', 'work']"
"November 17, 2020",5,,Great app to connect all my LG thing up to Life is Good hehe.,"['great', 'app', 'connect', 'lg', 'thing', 'life', 'good', 'hehe']"
"July 19, 2021",5,,Very us smart connect,"['u', 'smart', 'connect']"
"June 28, 2021",1,,This is very worst app ....its not opening 😕,"['worst', 'app', 'opening']"
"September 26, 2020",1,,Purchased IOT LG fridge paying 2lakhs but LG ThinQ app not supporting for more than 2.4 ghz wifi connection. Lg needs to keep the pace with technology,"['purchased', 'iot', 'lg', 'fridge', 'paying', 'lakh', 'lg', 'thinq', 'app', 'supporting', 'ghz', 'wifi', 'connection', 'lg', 'need', 'keep', 'pace', 'technology']"
"April 30, 2020",1,,Angry that I can not do screen share with this app. Please update and add this very IMPORTANT tool. Thank you,"['angry', 'screen', 'share', 'app', 'please', 'update', 'add', 'important', 'tool', 'thank']"
"November 10, 2020",1,,Why does a tv remote need access to my call logs and location?,"['tv', 'remote', 'need', 'access', 'call', 'log', 'location']"
"January 27, 2021",5,,"Good app to track your laundry, very accurate and smart.","['good', 'app', 'track', 'laundry', 'accurate', 'smart']"
"July 26, 2021",1,,Will not let me connect to TV on the same wifi,"['let', 'connect', 'tv', 'wifi']"
"November 17, 2019",1,1.0,"Can't even login, tells me it has an error always","['even', 'login', 'tell', 'error', 'always']"
"January 31, 2021",2,,I can't find the mirror device button for the TV,"['find', 'mirror', 'device', 'button', 'tv']"
"September 20, 2018",2,,Too many permissions for an app to control my washer. Really strange.,"['many', 'permission', 'app', 'control', 'washer', 'really', 'strange']"
"April 6, 2020",5,,good as my Washer display is not working with this app i able to know the error code.,"['good', 'washer', 'display', 'working', 'app', 'able', 'know', 'error', 'code']"
"August 1, 2020",1,,Not working properly and I have installed the but not controlled my tv.,"['working', 'properly', 'installed', 'controlled', 'tv']"
"February 19, 2021",2,,Disappointed for lg fan ....my fan doesn't connect to the wifi ...and there is no option un lg thinq application for the lg fan,"['disappointed', 'lg', 'fan', 'fan', 'connect', 'wifi', 'option', 'un', 'lg', 'thinq', 'application', 'lg', 'fan']"
"September 23, 2018",1,1.0,It won't start... what this has to do with root devices... it's sick to force people how to use their phones...useless app,"['start', 'root', 'device', 'sick', 'force', 'people', 'use', 'phone', 'useless', 'app']"
"March 20, 2020",5,1.0,So helpful and easily to use excellent service,"['helpful', 'easily', 'use', 'excellent', 'service']"
"January 16, 2021",1,,Useless. Couldn't find the TV right next to it.,"['useless', 'find', 'tv', 'right', 'next']"
"February 28, 2020",3,,"Can't see the current temperatures, only the set ones.","['see', 'current', 'temperature', 'set', 'one']"
"October 31, 2020",5,,"So far, it works great, I really like the app and the oven.","['far', 'work', 'great', 'really', 'like', 'app', 'oven']"
"June 13, 2021",5,,Helpful option. nice to have,"['helpful', 'option', 'nice']"
"October 6, 2020",1,,"No longer recognizes my tv, says it isn't turned on...","['longer', 'recognizes', 'tv', 'say', 'turned']"
"July 26, 2020",2,,Connection issues with TV... multiple attempts required,"['connection', 'issue', 'tv', 'multiple', 'attempt', 'required']"
"November 8, 2020",3,,Nerds to have more cycles available I.e a cold tap wash that doesn't take for ever or the 1 hour wash to cater for a full load.,"['nerd', 'cycle', 'available', 'e', 'cold', 'tap', 'wash', 'take', 'ever', 'hour', 'wash', 'cater', 'full', 'load']"
"July 4, 2020",1,,No screen sharing mode to TV feature unlike in LGTV Plus app,"['screen', 'sharing', 'mode', 'tv', 'feature', 'unlike', 'lgtv', 'plus', 'app']"
"October 30, 2020",1,,Can't connect to my fridge. Greek LG supporting team can't solve the problem...,"['connect', 'fridge', 'greek', 'lg', 'supporting', 'team', 'solve', 'problem']"
"October 3, 2020",2,,Was working ok until the last update.... Only a white screen,"['working', 'ok', 'last', 'update', 'white', 'screen']"
"July 28, 2019",1,,always no response from the server!!!! poor app.,"['always', 'response', 'server', 'poor', 'app']"
"July 2, 2020",3,,"My washer do not have Bluetooth, why do i need to start Bluetooth each time i atart the app?","['washer', 'bluetooth', 'need', 'start', 'bluetooth', 'time', 'atart', 'app']"
"December 12, 2020",1,1.0,"Can't connect washer and customer service is useless, just play the blame game. No help at all, only excuses offered","['connect', 'washer', 'customer', 'service', 'useless', 'play', 'blame', 'game', 'help', 'excuse', 'offered']"
"November 10, 2019",5,,Great app. Notifications are handy.,"['great', 'app', 'notification', 'handy']"
"September 30, 2020",1,1.0,"Cannot run on a rooted device, absolutely worthless.","['run', 'rooted', 'device', 'absolutely', 'worthless']"
"September 2, 2019",1,3.0,"""Cannot run on a rooted device"" :\","['run', 'rooted', 'device']"
"March 1, 2021",1,,Demo was not done properly..... and dryer function is worst...,"['demo', 'done', 'properly', 'dryer', 'function', 'worst']"
"November 28, 2019",1,1.0,LG needs so many years to develop stable and friendly uses app. Work one time only then never work even I tried several mobiles Very very bad apps. Useless.,"['lg', 'need', 'many', 'year', 'develop', 'stable', 'friendly', 'us', 'app', 'work', 'one', 'time', 'never', 'work', 'even', 'tried', 'several', 'mobile', 'bad', 'apps', 'useless']"
"December 18, 2018",5,,Pretty cool way to track usage and troubleshoot.,"['pretty', 'cool', 'way', 'track', 'usage', 'troubleshoot']"
"January 23, 2021",1,,Complete and utter waste of time. Can't get anything to work as designed. I don't know why they even have an app,"['complete', 'utter', 'waste', 'time', 'get', 'anything', 'work', 'designed', 'know', 'even', 'app']"
"May 27, 2021",4,,Good when it works.,"['good', 'work']"
"November 8, 2020",1,,Cannot connect instantly to UH610T already restart everything but nothing happen please fix,"['connect', 'instantly', 'uh', 'already', 'restart', 'everything', 'nothing', 'happen', 'please', 'fix']"
"January 1, 2020",1,,Downloaded app tried tried sign in with my LG account info and it doesn't recognize it. So I guess that makes this app useless to me.,"['downloaded', 'app', 'tried', 'tried', 'sign', 'lg', 'account', 'info', 'recognize', 'guess', 'make', 'app', 'useless']"
"March 4, 2021",1,,"App keeps crashing, cannot even make it work.","['app', 'keep', 'crashing', 'even', 'make', 'work']"
"June 13, 2020",5,,Convinience to have this app. Helpfull if you need to control your electronic remotely. It's only for LG's product though,"['convinience', 'app', 'helpfull', 'need', 'control', 'electronic', 'remotely', 'lg', 'product', 'though']"
"November 16, 2019",5,,"Haven't used it since 1 year, now I bought a new dryer, functions and usability improvements visible. Keep it up","['used', 'since', 'year', 'bought', 'new', 'dryer', 'function', 'usability', 'improvement', 'visible', 'keep']"
"June 27, 2021",1,,Requires creating a user account... To control a TV? Spyware.. Uninstalled.,"['requires', 'creating', 'user', 'account', 'control', 'tv', 'spyware', 'uninstalled']"
"July 8, 2019",1,,It is not compatible with my lg dual inverter window air conditioner...,"['compatible', 'lg', 'dual', 'inverter', 'window', 'air', 'conditioner']"
"September 1, 2021",1,,It as say device is rooted again and again,"['say', 'device', 'rooted']"
"August 23, 2020",5,1.0,"Works great, nice to have remote control","['work', 'great', 'nice', 'remote', 'control']"
"June 8, 2020",1,,"Can't connect to lg washer,i tried many times but it fails.","['connect', 'lg', 'washer', 'tried', 'many', 'time', 'fails']"
