date,star,like,comment
"August 31, 2019",1,1.0,"The first version I have was the best Since I updated this app, it doesn't not connect to TV. It keeps searching and searching for hours. This version sucks guys. No good."
"July 20, 2019",5,,"Everything is well designed, makes sense, and just plain works. I've messed around with IFTTT in the past and this is much better in my opinion for speed alone, not to mention how much easier it is to use."
"January 24, 2020",1,,Integration with Arlo doesn't work!! It doesn't allow Arlo Pro to record events.. instead it causes Arlo app Mode setting to go Disabled.. that causes monitoring through Arlo to not work.. Tried many things but not success.
"October 11, 2020",1,,Smartthings app installed to voice control TV. Past few days Alexa saying she can't connect and to disable & reenable skill. Have done this several times as well as uninstalling & reinstalling both Smartthings and Alexa apps but still no joy.
"March 16, 2021",5,4.0,"Didn't like this app at first, until we got into the meat and potatoes of it. Now I'm not sure what I'd do with out it. Since getting my first "" smart home "" item till now this app has been a game changer. Easy to use and understand!"
"March 23, 2019",1,,I keep trying to download this into my AT&T Android phone it keep saying download can't complete or it will reach 100% download but don't install into my phone. I have a 75 inch Samsung Smart TV all this money I pay for this at Aaron's LG TVs will always be the top brand in my mind.
"May 11, 2020",1,,"Doesn't always work. When were talking security, one needs to be 100% confident in it working otherwise it defeats the propose. Was good before they upgraded to the new app."
"June 17, 2019",5,,never had any problems. it connects to my tv and watch perfectly every time. no delay. updates are good. never had a problem with those either.
"October 31, 2020",5,6.0,Absolutely Love the functionality of the ap. I use it to control all my Samsung products. There's something futuristic of being able to play two different media sources on two different Bluetooth devices!
"February 2, 2019",3,,Love Smartthings! My only complaint is the lack of integration with Samsung's own SmartCam cameras. It is for that reason that I'm not giving a 5 stars rating.
"March 21, 2019",2,,it works fine with my J7 pro but I cant figure out why it's not working on my Honor 8x is that something with the ecosystem of Samsung ? like if it's android why the hell wouldn't it work on any android device ? completely frustrating experience
"November 24, 2019",1,,Nov 2019- still waiting for bug fix with Android 10... Sept 2019- Broke with Android 10 install. Cannot use the Smart Lock Guest Access any longer which was a great feature. Please address asap. Basically makes the app useless.
"June 6, 2020",4,,"Developer responded to my ""crashing app"" review. Although my fix wasn't something that was suggested as I already had the latest version. Clearing the cache and app data and letting everything reload, stopped the issue."
"December 4, 2018",4,,"Good home automation system. Still needs quite a bit of improvement, as some parts are quite tricky, something can be done only in IDE online, plus migration from Classic app could be better. So - 4 stars."
"November 27, 2018",1,1.0,"This app drains the battery and overheats my phone. I don't want the ""service"". What I do want is a way to totally remove it. Failing total removal a way to keep it turned off without causing problems for my phone and apps I do want."
"November 28, 2020",4,,This has been a awesome app for me..so far ive had it on my new android since may 2020 and not exactly sure when i set my device up with different apps. But I have really liked this one..thank you for the great service i receive on it ...
"February 18, 2019",1,5.0,"this update really sucks, things will not reconnect. it says things are off when they are on. favorites are gone. I will be finding a replacement for smartthings and Samsung"
"January 26, 2020",5,1.0,"So far so good. I liked the fact that I can go directly to the device and its guide. Also, having one place to look at all my smart things are great. Thank you for making this app. It makes my life a lot easier. 👍"
"January 21, 2020",1,,"Unable to set up, process is cumbersome. Not receiving registration email. Hate that I have to create another registration account, can't they use my Google If? Make it simple or I don't use it."
"February 24, 2019",2,,"Soft bricked my devices. After app ""refresh"" all my devices were no longer able to be controlled via voice. I'm going to roll back to prior version. Be warned."
"March 31, 2021",1,,I've used this app for months without issue but suddenly I bought my new galaxy and it crashes non stop.
"January 31, 2020",5,,Perfect since I have limited hot spot and my landlord won't approve the cable company to run wire through my place. I still get to watch tv and have music. More ways to fix something then to not :) thank you Samsung
"March 20, 2020",1,,This app doesn't want to work all the time it keep missing up always saying something's wrong with the connection when it's not the connection it's the app itself!!!!!
"September 19, 2019",5,1.0,"great for a minute, sucks now. smart view streaming is choppy,laggy,distorted. screen mirroring was the primary reason for purchasing samsung brand tv and phone....seems there is no fix in sight....i feel fleeced."
"January 11, 2019",1,,What had been a 4 star app was broken with the latest update. You can no longer run or edit scenes (macros) from the android app. They still exist but the app hides scenes.
"December 16, 2020",1,,Horrid experience since moving to the new Smarthings app. Cannot access the smart lock app to change user access code. Considering changing my smart locks and dumping my Smartthings hubs. Bet am gonna get the standard response which would not fix the issues. 😓😓
"October 13, 2019",1,,"Simply does not work. Refuses to detect the TV, even on a fairly new phone (Pixel 3). Both on the same network. Just doesn't work."
"July 8, 2020",1,1.0,"Dear Samsung, don't drain my battery. I know you'd like to scan other devices, but if I turn OFF my bloody WiFi or Bluetooth, don't turn it back ON without my permission!! Uninstalling the app immediately."
"December 29, 2019",1,,"Does not work with brand new Samsung washer and dryer. They use Smart Care instead of Smart Control. Why do you need a separate app for that? Which, by the way, that app thinks the dryer is a washer, so I guess that app is useless too."
"March 23, 2019",5,1.0,I bought 6 outlets and one hub. Best thing I have ever did!!! You can see how much you are using too. I will be buying more because they have cut my electric bill in half.
"June 14, 2021",5,,Very convenient! Love this app+
"January 14, 2020",1,,"Disappointed that it isn't smart. Couldn't connect to my Samsung washing machine. Somehow likely that it's be a use cannot connect using 5G network. But i don't have other option, only 5G network. 😪"
"January 7, 2021",4,,"Not prefect. The app can be used as TV remote but can't always turn on the TV. Even when it's on, the app takes time before it finds the TV to control"
"September 27, 2018",5,,"Helps with exactly what I want, getting sound to play on the TV or even audio and video on the TV, and much much more, thank you for this wonderful technology!!!"
"April 3, 2021",1,,"What the heck happened after update!? I can't connect to my cars!! NO CONNECTION FOR AUDIO, SAMSUNG UPDATE NUTS!"
"December 15, 2019",4,1.0,"It's pretty easy to use, I just want more options for some things, like making fingerprints able to use in other apps for security. But it isn't complicated unless you want it to be. I haven't used it for anything but security so proceed with caution."
"March 30, 2021",5,2.0,This app makes it so easy to switch between all my connected devices.
"August 10, 2021",1,,Trash app. Doesn't work and doesnt connect. Only remote works ..
"April 18, 2021",1,,Assault on privacy. Can't do anything wo signing up. Insane. Terribly limited functionality. Only to be replied to with a generic auto reply from Samsung. Insulting!
"February 14, 2019",4,,"Needs Improvement for bluetooth battery display, should be displayed when scrolling down notification bar rather than still pressing on the connected device. Should be already embedded in One UI but it didnt."
"February 28, 2021",1,,"Why I should have it. If I needs to use it I ssearch found and instaled that, I don't believe the system apps activity, and so cool I cannot didable their, also in safe mode i unable to disable...., Google +Android +Brands of mobile forced me to rooting phone...., and that's middle finger....."
"December 21, 2018",3,,"Better looking, but less functional than the other app they produce. Also, SmartThings is so buggy, if you're considering it, look elsewhere first. Has been for years."
"February 18, 2019",1,4.0,"Horrible update. No more dashboard to display frequently used Bluetooth or other connected devices.. Only really used this app anyway for thermostat and Bluetooth, and now the Bluetooth devices are hidden away under nearby devices."
"November 22, 2018",5,,"Took me a bit to figure out all the settings, but once I did I love it. Got all my wireless devices set up, watch,earbuds, tv, ect...works like a charm!😏"
"July 2, 2019",5,,Love this app!!! Makes it so much easier to switch audio devices (BT/Phone) back and forth without having to disconnect them reconnect the BT device! Have not had a single issue!
"February 24, 2020",1,,"Glitches all of the time. I've uninstalled and reinstalled multiple times, restart my phone. It will quit working for a whole day and right in the middle of using it."
"December 14, 2020",1,,"Edit please read. orked since the day I got my note 20 5g about 2 or 3 months ago. Interferes with otherwise fine Steelseries Arctis 9x headset for Xbox. Doesnt work for any other smart appliance even with assistants directly connected. If I could rate 0 I would. UPDATE 3 PHONES HAVE BEEN REPLACED o...
Full Review"
"September 17, 2019",1,,App broken for Android ten GA release as of 9/16. Samsung being a premier vendor of Android has been aware of the issue in beta. I am starting to think that Samsung might be letting smart things die off/ reduced support.
"October 8, 2020",4,,"The smartThings doesn't support 5G network?? . I had a problem viewing the TV screen ON my mobile , either both are on same network NBN 5G , but after choose the second support 2.4 network on both devices (TV &Mobile) now I can view the TV screen ON mobile on my phone 😁 thanks to myself 👍👍"
"April 4, 2019",5,,"works really well, have to make sure I have the device turned on before I can use it. possibly have the power on feature accessible. (not connected)"
"June 21, 2019",3,,When it works it makes it very easy to share videos from my phone to the TV. Definitely many occasions where it takes several tries to connect or glitches a bit.
"November 24, 2018",1,,Used to be able to use the app to view phone content on a connected TV. Been updated to no longer work. Trying to connect now just results in the app restarting.
"October 14, 2018",1,,"So much worse than the old app. I was stuck for two days getting notifications cause the app couldn't recognize that I had already diagnosed the infusion detection. I uninstalled it, used the old one and in seconds fixed the issue."
"September 16, 2020",1,2.0,"Doesn't work on Android 11 *Immediately after upgrading to Android 11 ""We need to download an add-on to get the most out of your Samsung 6 series (65)"" Followed by: ""Couldn't download"""
"February 21, 2020",2,1.0,Where's the smart things panel? After the update it has been completely removed. This was a very useful feature and I'm sure many agree. Please bring it back. Tapping media or devices does not give the same effect. It should at least be an option.
"February 23, 2019",1,1.0,Terrible new update removes any functionality it once had to a simple if/ then device. and why does it look like a kids toy from the 90s now? Each redesign has made this app worse and worse so i wish i had never invested in it!
"January 16, 2019",1,,Samsung doesn't allow their controller to power on TV's while using the APP from a non-Samsung phone. This is on purpose and by design to help coerce you to buy their Samsung phones. It's a really big conflict of interest and a really bad guy thing to do.. Shame on Samsung!
"May 15, 2019",3,,When an intrusion is detected using the Smart Home Monitor I do not receive an audible alert on my phone. It could be hours before I open the app and check to see if an intrusion has been detected.
"October 1, 2018",1,,"This app may work fine, I have no idea. What I do know is I have no appliances or devices in my life that this app could connect to, so for me, this is just unwanted bloatware that I can not get rid of."
"April 18, 2020",4,,Comes and Goes sometimes is fast sometimes is slow. I can't say is the app or not but definitely app sometimes does. Ot recognize TV and wont turn it off. Could be my internet over all pretty good app.
"May 10, 2020",2,,"Takes forever to load the app, sometimes says the tv is offline when it's clearly not offline, sometimes will just sit on the loading screen and never allow me to even turn the TV on."
"June 22, 2020",5,,It was better and easier to connect my devices before the update. Now I have to do multiple steps to connect my bluetooth speaker ...as of 06/ 2020 awesome!!! Problems fixed amazing app..
"July 16, 2019",1,1.0,CRAPPY!!! Sometimes it works. Most of the time it does not. It always says TV is disconnected even though it's connected all the time.
"October 27, 2020",1,7.0,"No support whatsoever. After the migration from the Classic app, automations just don't work properly and the alleged ""security system"" becomes a not funny joke waking up the neighbourhood every other day. Samsung, really? [edit] Thanks for your reply Samsung, unfortunately to that email your team a...
Full Review"
"October 25, 2018",1,,"My tablet did an update and this app was installed on my machine. There are many intrussive permissions and when I tried to uninstall it I am unable to. It even tells me this app is not optimized for my machine. If it is not optimized for my machine then why am I not able to delete it. I feel I shou...
Full Review"
"October 26, 2020",3,,"In general, a good app, but it often sees my tv as being turned off when it is on. So when I can't find my remote, this app does not help."
"December 12, 2019",5,,So far this app is great and easy to use! I can mirrior image my phone to my Samsung TV and can also connect with other Smart devices at home. Idk how I lived without it before.
"November 27, 2018",2,,Still a long way to go. It used to appear all the time and now I have to keep re launching it just to use the app for the remote to control the TV. Also still no Apexa or Google integration
"July 11, 2020",1,,"I cannot connect my bluetooth to speaker after this update, I got no sound at all on the speaker have tried everything to get it to work. And still no sound. Update a total waste of time"
"August 21, 2019",1,1.0,"Doesn't work. ""Make sure your phone and TV are connected to the same wifi network""... they are. Even tried multiple networks at 2 4 and 5ghz. Nothing. Just worthless."
"April 10, 2021",1,,"Keeps refusing to connect to tv, have reinstalled several times and the problem persists. Please fix"
"April 7, 2020",2,,"Initially the app proved useful but since 30 March has failed to provide any data for gas usage. I have uninstalled, reinstalled even rebooted the home display unit. The app needs improvement."
"August 10, 2020",5,,"This makes my life so much easier. I love being able to easily swap between my earbuds and phone, or my car and phone without it automatically reconnecting."
"May 15, 2020",1,,"What the hell is wrong with you people? This has worked fine until a few days ago, and now the tv and phone WILL NOT CONNECT! Must you always screw around with things that previously worked fine."
"October 12, 2019",1,,Pretty positive this app was the reason my Galaxy S7 Edge could no longer find my Chromecast devices without having to reset my device to reconnect each time. My S7 Edge was miraculously able to find and connect to my Chromecast devices as soon as I uninstalled.
"January 27, 2021",1,2.0,"27/1: Downloaded latest app to try again, but now i can't even login (button does nothing). 10/11: Doesn't turn on TV (ue40ku6000k) 🤷 guidance followed (options > network > expert settings) but no option ""turn on remotely"" not found."
"January 28, 2021",5,,"UPDATE: The best feature is playing TV sound on your phone. It was there when I bought the TV last month. And now, POOF, it's gone. After no luck with searching forums, I simply restarted my phone and it reappeared!"
"April 9, 2019",1,1.0,"Worthless. Sucks battery and 2-3 mb memory evert 2 hrs and I forced it to stop. Samsung, please allow me to remove this worthess app. I don't want it and refuse to use it. I don't have any digi tally controlled devices and do not want any for hackers to disable!"
"January 22, 2021",1,,it has a stupid feature where I have to select whether I want the notification to come from phone or whatever is connected. the down side is when I have my bluetooth connected and I'm not listening to music I won't hear anything.
"June 16, 2020",1,,It works okay when it works. I use it to screen share from my phone. When its working it's fine but every time there is an update or something the app quits communicating with my tv.
"August 1, 2020",5,1.0,This app makes it simple to switch back and forth between Bluetooth and speaker audio. I honestly didn't realize I needed this until I realized how much more convenient this makes switching from personal listening to sharing with someone else.
"February 16, 2020",5,,Works great except for it lags on opening sometimes and I have a note 10 plus 5g so I know it's not my phone that's the issue...but other than that works great thanks for the app keep up the good work and waiting for new opportunities and devolpment!!
"January 12, 2021",4,,"Useful, and I've never had issues with this app. I only use it for wireless buds and I like the feature where u can switch the audio output settings from your device or bluetooth device."
"December 11, 2018",1,,"Absolute joke, never use this, but it constantly uses battery life, cant uninstall it either... never getting a Samsung again for this and a myriad of other problems, I'd rather use tin cans and a string then this phone..."
"November 30, 2018",4,,"The classic version had more control (programming options). Like the simpler step by step automation setup, but wouldn't mind an advanced mode to have more control."
"November 9, 2019",1,2.0,"Used to be a decent app, wink was so much better, now it feels very limiting. It seems all you can do is add devices, and add scenes, and ADD AUTOMATIONS. Trouble shooting is non existent. Wish I didn't replace my Wink system"
"October 19, 2019",1,,"Even though the app is nice and functional, every time the is something like a router reboot I have to reconfigure all ac units. Other brands don't have problems like this and shows a terrible job from Samsung"
"September 26, 2020",1,3.0,I am having the same issue as Benjamin (24/09/20). I too have a android 11 pixel phone. The app is currently completely useless and will be until Samsung sort this issue.
"December 2, 2020",2,,Messy and no keyboard support. Why is there no way of using my phones keyboard for inputting text? Just number pad only which is pointless. Come on Samsung give us text support . Not even present using there own phones !!!
"June 25, 2019",3,3.0,"I bought a brand new Samsung 7 Series NU7300 Smart TV and this official app is not able to detect my TV at all. Same thing happen with another official ""Samsung Smart View"" app. Totally useless to me."
"November 17, 2020",1,,Horrible experience. The app is not at all responsive. Neither I am able to login nor am able to add any device. i am using the app for the first time and this is my worst experience of any app.
"July 9, 2020",5,,I love this app because I could select where my audio goes when I'm connected to Bluetooth. It is especially convenient when I could do this via my notification menu. Thank you Samsung.
"July 10, 2019",1,1.0,"new app is garbage, notnsure why they downgraded to this. it doesnt update the status of my devices, let me control them, or anything. but everything works via my google home app/google hubs to control via the smartthings hub"
"December 17, 2020",1,,Just downloaded the app as a possible smarthomehub. I have a samsung phone and a samsung powerbot. I cant add it because the save button for adding a room is overlayed by the back soft key. I expected better integration from two samsung products.
"November 28, 2018",2,,I am no longer able to view TV on phone that was working previously. This energy things app isn't getting smarter based on this experience. Once fixed my reading will be updated.
"April 18, 2020",3,,Very limited options for automation. Basically a glorified on/off switch. No Spotify integration. Confusing setup. Progress bar during device linking stuck at 99% when it was actually a mistyped password.
"January 26, 2021",4,,"After some additional playing with the automation problem, I got the setting to work. I think the problem is related to selecting one of the day icons. If you dont select one of the days icons..l the setting wont be saved. Hope this helps."
"December 8, 2019",2,,"He's had issues on Android 10 for months, including with my Schlage Smart Lock. This is going on for way too long, and I'm looking at other hubs now because of it."
"August 29, 2020",1,2.0,I think it sucks every time I use my Bluetooth speaker it keeps playing a few minutes and shutting off and resets itself never had this problem before until I started using this app and my speaker is the only thing that I use no other devices
"November 30, 2019",1,1.0,"I use a common browser 'opera' , it is up to date, safe and stable, however your app won't even let me sign in to an account to see if I can get this working, what a disgrace, your app clearly has issues and your design department is incompetent if you need to restrict your supported browsers which ...
Full Review"
"August 24, 2020",2,,"Using for blue tooth 5.1 ear buds, as the buds have an ear sensor and can tell when they are in the ear. Smart Things should revert to phone speaker when the ear sensor indicates not installed. I might point out apple does this on their Apple air Pro."
"April 10, 2019",1,7.0,recent update destroyed my streaming ability. when i connect now it is grainy and continuously skips. Before update everything worked smoothly. have reset everything involved and the only thing left is the app itself.
"September 4, 2019",1,1.0,"I'm using a Samsung Note 3. So far the app quits out when I click on sign in. Tried uninstalling, reinstalling... Nothing. It quits as soon you click on sign in. You cannot look for device either, it quits out then as well. Useless app."
"January 15, 2021",3,1.0,Works but untill recently. It will not connect to from my phone to my tv. I have bluetooth on and the tv and phone are on the same network. When I open smart things it says unable to connect.
"August 24, 2020",5,,"This app is amazing as long as you buy smart things products or other products that the smart things app supports which is a lot of different brands that are compatible with the app. It's made my life so much easier and I feel a lot better about my house when I'm not home because of the smart things...
Full Review"
"February 22, 2019",4,2.0,"Frustrating to set up a hub, then when you get that done, sensors don't register. Unbelievable for a pro IT user, can't imagine the struggle of an ordinary person."
"November 11, 2020",3,,The audio never works when i mirror with my Samsung S9+To my Samsung TV 6 series (2019). Also tried it with my Note 5 and still no sound so it the TV's software. It used to work before last update. Please fix
"December 24, 2019",1,,Why does this app keep installing itself on my phone? Response to Samsung: That cannot be. I have a Samsung S6 and never had this app installed. Only in the last two weeks does it keep reinstalling itself even after I disable it.
"March 3, 2021",2,,"This was working great, with just a few hiccups, until I got a samsung tablet. The tablet is not compatible with smart things? Why would a samsung product not be compatible with a samsung app?"
"August 17, 2020",1,1.0,This app is so annoying. I don't know how to select things on my screen. Everything I try it just opens up a white round circle on my screen and won't let me select the shows. Super frustrating.
"February 12, 2020",4,,The app is getting better every few months. I would like to make a feature request to add the ability to create sequences within the smart lighting app. I am trying to keep as much as I can out of webcore for speed and reliability.
"February 10, 2019",5,,Works well finally with Iris by Lowe's after some guessing. Wouldnt find CT101 thermostat until I realized the trick was to keep trying other devices that were shown in list and when it would try to connect them it found and paired successfully.
"September 2, 2019",4,,Great app but can you add a keyboard so I can type on my tv instead of moving coursor on the screen? Also can you make a better way to browse Internet? Moving Google maps in TV browser is not great.
"January 22, 2021",1,,"New version is a pain, now wonder alexa and Google are winning the home automation market. None of the devices mostly zwave, transfered to the new app correctly so that I can use them in an automation."
"September 25, 2020",4,1.0,"No issues with this app, it is easy 2 use, but I don't really have many devices connected 2 the ""internet of things"", so this review offers no deep insights besides superficial usability"
"March 31, 2020",1,,Keeps telling me that my Samsung TV is offline. Network connection is fine though. There is something dreadfully wrong with this service. Don't bother.
"February 20, 2020",3,,"I'm editing my review. I uninstalled the app, and reinstalled it and it seems to have worked. All my automations returned. If it stays this way, I'll change my review again. Thanks for reaching out to me!"
"September 4, 2020",2,,Not able to cast phone to tv. Have a series 7 75 inch TV and can't cast phone to it. Sometimes it'll cast the sound but just give me a black screen. I know it's a small feature but come on. I payed 1k for this damn thing.
"June 5, 2019",3,,"Sometimes the ear buds can be buggy and jittery, for instance last week left one just stopped working and had to wait till I got home to sort it. Not much customisability in the app either but good enough in the most part"
"September 19, 2019",3,,"App works for me on my samsung tablet to TV, but NOT from my Samsung Galaxy J7. that's not the biggest issue though, how in God's name is it that I cannot stream from my PC to Smart TV? is there an equivalent app with Microsoft? I have google play as well on PC? so what gives? NO HDMI from PC, so I ...
Full Review"
"November 5, 2019",1,,"If I could give it zero I would, I did not want this app and do not want it to keep turning itself on. Forced stop should keep it stopped. Give people the option to have or not to have. I have now disabled this 3 times, force stopped it and turned off the option of it taking control AND it still pop...
Full Review"
"January 27, 2020",3,,"Everything is good enough in this app but sometimes up button stop working when i use it with smartthings and remote also stops responding to up button we have to close the app shutdown the tv and again turn on after 5 mins to work like normal tv i request you team samsung to solve this glitch/probl...
Full Review"
"November 9, 2019",2,,App used to be great. I have 3 relatively new samsung TV'S and they used to all work with the app. Now only one works. The other 2 can no longer be seen.
"May 21, 2019",1,,It's a shame that Samsung's very own Radiant 360 wifi speakers can't be detected by this app. My radiant speakers now only serve as an expensive Bluetooth device. The wifi feature can't be interconnected with my HW-N950!
"January 18, 2021",3,2.0,"I prefer this App for my TV as this designed by Samsung but the biggest draw back is i can't turn on the TV with this App. so in my view this is incomplete App, as a remote should be able to perform ON/OFF. I hope they add this feature in future ."
"April 20, 2020",1,,"They have removed the best feature, possibly due to software update, but the smart things panel is now gone, which was by far the best and most efficient use of the app. Very disappointed"
"April 20, 2021",2,,Sometimes it will conect to my tv and sometimes it will not. Its slow and freezes up
"May 5, 2020",1,17.0,"I have a Samsung 6 Series 50"" TV - MODEL UA50KU6000. it was working perfectly with smartthings, then I accidentally deleted it from my devices. Now the app won't reconnect to the TV anymore. Tried the support and all their troubleshooting but still unable to reconnect my TV... it's 2020, this proces...
Full Review"
"March 16, 2020",1,,"Requires way too many permissions for things it doesn't need, is needlessly complicated and glitchy, and even then doesn't connect properly to my tv. Unsafe, unsecure, and unusable!"
"October 9, 2019",1,,Not that smart only good for single user situations. Example tv only allows single user. Smart is if could work with multiple devices so that anyone in the household can be connected. Also req stupid samsung account that activates annoying nag apps on phone.
"July 8, 2019",4,,"Push notifications to my phone with history from a Multipurpose smart sensor are nice. I can tell when doors are opened and closed, room temperature, and vibration detection."
"October 17, 2018",5,,Thanks Smart Things Developers. So far I'm enjoying use of this app. Connectivity from my G-S8+ isn't always as easy and immediate as it is with my G-Tab S2. Keep up the good work guys. I look forward to better everytime .
"October 2, 2020",1,4.0,"App updated, now it won't connect to my tv anymore no matter what I try. There are 40 other things wrong with my samsung tv, and now the app doesn't even work. Never buying samsung again."
"September 14, 2020",1,2.0,"""Download an add-on to control your TV"". Download always fails.Says to ""Contact Us"" - contacted Samsung Support who tell me this is an issue with Google and to contact them. Running Pixel 3XL with Android 11. Not happy"
"July 24, 2019",2,,"The separate app sound doesn't work when the microphone is in use like pubg mobile, messenger or the normal phone call! Please help i can't use my Bluetooth speaker while my microphone in a call for example!!!"
"October 16, 2020",1,3.0,"Update, no update but the download add-on worked today. This means it's been a Samsung problem the entire time and not a Android 11. After emailing Samsung their response is they will update for the remote add-on error if they decide to support Android 11."
"November 19, 2019",1,,"Will not connect to my Samsung robot vacuum. Both flagship devices. I was excited to switch from my iphone 6s to this galaxy s10+ so i would finally be able to use the advanced features of my powerbot r9350. Turns out, the iphone wasn't the problem."
"February 20, 2021",4,,"Pretty good, the linking accounts feature isn't the smoothest but love it anyways. Just be patient in the linking of accounts as sometimes it can take a minute for the devices to appear."
"September 11, 2021",5,,Very good app
"February 8, 2019",1,,"I hate this app, don't want it but can't get rid of it. I force it to stop, it keeps turning itself on. It uses my battery and memory and I can't prevent it. Absolutely absurd to pay so much money for devices to a company to force apps on you that you don't need or want."
"February 7, 2019",1,,"Terrible app. I can't get past the login screen! As other users have said, it appears to not work with Chrome. How could Samsung screw that up?"
"December 2, 2020",2,,"Bugged on samsung galaxy s8+. I cant add a room. When choosing the wallpaper, the save button is the same place as the android back button. Thus, I cant set up my tv. This is literally a samsung phone."
"October 25, 2019",1,,Smartthings home monitor doesnt work correctly in the new app... I am not able to setup automation routines to arm them automatically as I was able to do it in the older app... going to use classic app to continue using the same until that functionality is added/fixed...
"October 29, 2020",1,1.0,"This is a horrible app! It's literally 100% useless, It can't screen mirror like normal, can't find my TV even after I manually selected it.... Wasted my time and data. Samsung never again!!!!"
"December 5, 2019",1,4.0,"All I can do with this app is turn on/off lights. Now I can't even connect to the hub, it keeps asking to reset it. When is samsung going to make this app usable? All the 5 star ratings? I smell BS"
"August 12, 2020",1,,"Migrated from Classic. Constant crashes, can't delete rooms, app restarts when I click Devices or anything really. It wasn't this bad the last time I looked. Things got worse? Ugh."
"October 26, 2018",1,,"Please fix the communication between your app and Google home, we try to give voice commands to Google to turn off/on the TV but 40% of the time it won't work!"
"February 25, 2020",4,1.0,"Could be more user friendly. I want to access ST scenes from the google assistant. I don't know if this is possible, but I've tried. Otherwise, good app, does as expected."
"January 15, 2019",5,,Using it for the television only. Works really well when the kids have it turned up too loud. They still haven't worked out who is controlling the volume..
"March 15, 2021",1,35.0,In order to use this app I would have to change everything in my smart home which isn't worth it to me. Bixby function for TV is completely useless. I just don't see this app going anywhere. Google home and Amazon's Alexa beats this hands down.
"June 30, 2020",4,1.0,Hello team I updated the app recently and the option to play sound from the tv on my phone is missing .. how do I get this feature back .. I am connecting the app from my note10 plus to my samsung series 7 tv .. I app is great no real complaints other than now ..
"March 26, 2020",1,,"So. I bought the phone at bestbuy and my wife at amazon. Both same phones. But when you create a samsung account my wife account was created in Indonesia. That can be changed. And smartthings app don't let you share your house devices with a member with a different country. We both bought the phone ...
Full Review"
"March 2, 2019",1,2.0,What the hell have you done to the app. Giving me fancy wallpapers and deleting my entire setup is not my idea of progress. Arlo cameras not recognised any more and all the rooms are a mess. Well done for screwing up my smart home setup 🤬
"December 13, 2019",4,,After the update the app keeps running in the background even after I force stop it and close the app. VERY FRUSTRATING!! FIXED I did another update and it resolved the issue I was having.
"October 25, 2018",2,,Smart things classic was much better. This app has lost much of the capability and functionality of the classic app and it's visually less attractive. I'll be sticking to the classic app until this one improves.
"December 14, 2020",5,1.0,"It would not work with the recent update at first, it was annoying having to force it to stop, uninstalling all past updates & then reinstalling the new updates. It now works as expected."
"January 27, 2021",4,,"I just got the Samsung smart tags and put them on 4 sets of keys. I took a ride to the store about 2 miles away and decided to locate keys I left at home. It down my keys scattered (last seen) away from my home down the path I took to the store. So it seems that in the background, the app agreed all...
Full Review"
"November 21, 2020",1,5.0,"This App Sucks! The classic app is way better. The fact that they made you migrate to this app from the classic with it still having so many problems is not good business. Automation doesn't work, Fibaro doesn't work, alarm scheduling doesn't work; this is app is just bad."
"February 10, 2020",4,,I actually like it. Update again: server issue and dev fixed it. Understandable and appreciate the fast fix. It happens. If after a few weeks I will bump it to 5 stars.
"December 12, 2019",5,,I was using smart things without even realizing it! It tells me my headphone battery percent and lets me disconnect easily. I very much appreciate the ease of life provided by smart things.
"May 11, 2019",1,,Too invasive. I walked past a church on my way to work and it tried to access the sound system inside. Anything that tries to break into buildings I've never even been to before has no place on my phone.
"December 4, 2020",1,,"Always goes offline and no longer connected to my previous samsung tv after an update. Got a new TV, now the hub won't connect and is offline. This hub is terrible. Would not recommend."
"March 14, 2021",1,,Useless. Makes you download and seems like you will be able to cast from your phone but NOPE. not the case. Just makes your phone into a TV remote. I have two of those already! What a waste of time and effort.
"June 4, 2020",2,,"I give just 2 stars because i have a bug...my tv is open but the app tell me to ""turn of tv power to use buttoms"" even my tv its open and conected to internet,an conected to phone,same wifi connection....i can't use channel or volume buttom🥺"
"January 6, 2021",1,,"Since this latest update, the connection to my TV spits, sputters, and skips as if it were an old DVD you would find in the trash. Hopefully they do something about this soon"
"August 7, 2019",5,,it's really useful and less work you can control everything with one button where ever you are in the world with one click you can save a lot of time just connect your electronics to your smart thing app and you are all set have fun using it a loved it.
"November 23, 2018",1,,"I dont want this on my phone. I dont approve Samsung automatically putting whatever apps they want than having them have access to my camera, microphone and location. 1 - if I dont want the app let me delete it 2 - another app taking up storage and using up my battery, that I dont even use!"
"February 5, 2021",4,,Works pretty well. I don't like that I have to download other apps like plume. It also doesn't sense all my devices but I'm trying to see if I can fix that. Overall the app works well so far.
"February 14, 2021",1,,"I HATE this stinking app. Every time I uninstall it it comes back. I don't use it. I don't want it taking up space and memory. I have ""disabled"" it time after time and uninstalled it repeatedly. It continues to come back in full working force."
"July 17, 2020",4,,always is working great and the headphones I'm using with it are the best headphones I've actually ever used so I'm impressed. The software occasionally has a connection error or I have to manually connect an already paired device which is only occasional but it's always annoying to do.
"November 22, 2020",2,,"Does what it needs to. Very distracting animation on TV volume remote card, only useful for first time use. Could really do with better widgets such as On/Off for devices and volume control."
"May 4, 2021",1,,Always popping out on may phone screen.. i always force stop the app.. kindly fix the bug.
"January 22, 2020",5,5.0,"I love all the new features, and I only wish my carrier would give me better service so I could fully enjoy them. I have not been able to have internet most of the time,but I have been able to use most. Of your new features. Thank you Samsung. The only way to go."
